Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
audi,SQ5,22975.0,2016,2967cc,"74,877 miles",Diesel,Automatic,BLUE,Estate,4X4,5.0,5.0,335 bhp,155 mph,5.1 seconds,174 g/km
audi,TT,18000.0,2016,1984cc,"43,800 miles",Petrol,Automatic,Blue,Coupe,4X4,2.0,4.0,226 bhp,155 mph,5.3 seconds,153 g/km
audi,Q5,24499.0,2016,2967cc,"63,112 miles",Diesel,Automatic,BLUE,Estate,4X4,5.0,5.0,335 bhp,155 mph,5.1 seconds,174 g/km
audi,A6,15440.0,2016,1968cc,"81,123 miles",Diesel,Automatic,Grey,Estate,4X2,5.0,5.0,188 bhp,140 mph,8.5 seconds,115 g/km
audi,A3,3775.0,2009,"98,000 miles",Petrol,Manual,Grey,Other,48.7 mpg,4X2,5.0,5.0,123 bhp,126 mph,9.4 seconds,143 g/km
audi,Q5,16399.0,2016,1968cc,"81,163 miles",Diesel,Manual,GREY,Estate,4X4,5.0,5.0,188 bhp,130 mph,8.4 seconds,153 g/km
audi,A4,5995.0,2013,1968cc,"116,000 miles",Diesel,Manual,Silver,Saloon,4X2,4.0,5.0,161 bhp,140 mph,8.4 seconds,115 g/km
audi,A1,12390.0,2014,1390cc,"19,320 miles",Petrol,Automatic,Black,Hatchback,4X2,5.0,5.0,121 bhp,126 mph,9.0 seconds,122 g/km
audi,A1,6495.0,2012,1390cc,"94,313 miles",Petrol,Manual,Silver,Hatchback,4X2,5.0,5.0,121 bhp,126 mph,9.0 seconds,126 g/km
audi,A3,15099.0,2018,999cc,"38,949 miles",Petrol,,White,Hatchback,4X2,5.0,5.0,114 bhp,128 mph,,108 g/km
audi,A5,22049.0,2018,1968cc,"38,874 miles",Diesel,,Black,Hatchback,4X4,5.0,5.0,188 bhp,146 mph,,121 g/km
audi,A4,19349.0,2018,1968cc,"27,497 miles",Diesel,,Grey,Saloon,4X2,4.0,5.0,147 bhp,136 mph,8.7 seconds,109 g/km
audi,Q3,18349.0,2017,1968cc,"52,999 miles",Diesel,,Red,SUV,4X4,5.0,5.0,147 bhp,126 mph,,138 g/km
audi,Q3,34995.0,2021,1.5L,"13,907 miles",Petrol,Semiauto,Black,SUV,4X2,5.0,5.0,148 bhp,128 mph,,160 g/km
audi,A1,18990.0,2021,1L,"10,725 miles",Petrol,Manual,White,Hatchback,4X2,5.0,5.0,94 bhp,118 mph,10.8 seconds,130 g/km
audi,A5,31090.0,2022,2L,"21,826 miles",Petrol,Semiauto,Black,Hatchback,4X2,5.0,5.0,201 bhp,152 mph,,154 g/km
audi,A3,13150.0,2015,2L,"74,164 miles",Diesel,Semiauto,Black,Hatchback,4X4,5.0,5.0,181 bhp,143 mph,6.9 seconds,129 g/km
audi,A3,26490.0,2022,1.5L,"12,337 miles",Petrol,Semiauto,Grey,Hatchback,4X2,5.0,5.0,148 bhp,139 mph,,135 g/km
audi,A6,33900.0,2023,2L,"2,566 miles",Petrol,Semiauto,Black,Saloon,4X2,4.0,5.0,201 bhp,155 mph,,163 g/km
audi,A4,44492.0,2023,3L,"16,034 miles",Diesel,Semiauto,Grey,Estate,,,,,,,
audi,Q7,37400.0,2019,3L,"69,670 miles",Diesel,Semiauto,Black,SUV,4X4,5.0,7.0,281 bhp,152 mph,6.3 seconds,178 g/km
audi,A3,28200.0,2023,1.5L,"6,112 miles",Petrol,Semiauto,White,Hatchback,4X2,5.0,5.0,148 bhp,139 mph,,135 g/km
audi,A5,23490.0,2017,3L,"53,543 miles",Petrol,Semiauto,White,Hatchback,4X4,5.0,5.0,349 bhp,155 mph,,170 g/km
audi,Q5,23999.0,2018,2L,"19,988 miles",Diesel,Semiauto,Blue,SUV,4X4,5.0,5.0,188 bhp,137 mph,8.1 seconds,146 g/km
audi,Q3,28525.0,2019,2L,"48,594 miles",Petrol,Semiauto,Grey,SUV,4X4,5.0,5.0,188 bhp,136 mph,7.4 seconds,172 g/km
audi,A1,16430.0,2019,1L,"37,930 miles",Petrol,Manual,Black,Hatchback,,,,,,,
audi,Q3,23400.0,2020,1.5L,"33,870 miles",Petrol,Manual,Black,SUV,4X2,5.0,5.0,148 bhp,126 mph,9.6 seconds,158 g/km
