Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
volvo,V40,14790.0,2019,2L,"39,035 miles",Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,150 bhp,130 mph,8.9 seconds,139 g/km
volvo,XC60,41680.0,2021,2L,"10,926 miles",Hybrid,Semiauto,Silver,SUV,4X4,5.0,5.0,336 bhp,112 mph,,56 g/km
volvo,XC40,30295.0,2020,2L,"14,996 miles",Petrol,Semiauto,Silver,SUV,4X4,5.0,5.0,188 bhp,130 mph,8.5 seconds,182 g/km
volvo,XC40,28900.0,2020,2L,"16,692 miles",Hybrid,Semiauto,Silver,SUV,4X2,5.0,5.0,194 bhp,112 mph,,163 g/km
volvo,XC60,17990.0,2018,1969cc,"156,000 miles",Diesel,Automatic,Blue,Estate,4X4,5.0,5.0,232 bhp,137 mph,7.2 seconds,152 g/km
volvo,V40,5499.0,2013,1560cc,"99,020 miles",Diesel,Manual,Black,Hatchback,4X2,5.0,5.0,113 bhp,118 mph,11.9 seconds,88 g/km
volvo,V40,8880.0,2015,1.6L,"59,989 miles",Diesel,Manual,Blue,Hatchback,4X2,5.0,5.0,113 bhp,115 mph,11.9 seconds,99 g/km
volvo,XC60,26500.0,2020,1969cc,"75,080 miles",Diesel Hybrid,Automatic,Black,SUV,4X4,5.0,5.0,194 bhp,112 mph,,162 g/km
volvo,V60,44490.0,2022,2L,"10,502 miles",Hybrid,Semiauto,White,Estate,4X4,5.0,5.0,306 bhp,112 mph,5.4 seconds,21 g/km
volvo,XC40,27105.0,2020,2L,"27,043 miles",Hybrid,Semiauto,Blue,SUV,4X2,5.0,5.0,194 bhp,112 mph,,164 g/km
volvo,XC40,36250.0,2023,2L,"2,915 miles",Hybrid,Semiauto,Other,SUV,4X4,5.0,5.0,194 bhp,112 mph,,152 g/km
volvo,XC60,44500.0,2022,2L,"6,297 miles",Diesel,Semiauto,Black,SUV,4X4,5.0,5.0,194 bhp,112 mph,,167 g/km
volvo,XC60,41500.0,2019,2L,"13,521 miles",Hybrid,Semiauto,Silver,SUV,4X4,5.0,5.0,400 bhp,140 mph,5.4 seconds,56 g/km
volvo,XC60,11600.0,2013,2400cc,"93,270 miles",Diesel,Automatic,Red,SUV,4X4,5.0,5.0,212 bhp,127 mph,8.3 seconds,169 g/km
volvo,XC90,27999.0,2017,1969cc,"64,360 miles",Diesel,Automatic,Black,SUV,4X4,5.0,7.0,232 bhp,137 mph,7.8 seconds,149 g/km
volvo,XC40,23900.0,2019,1.5L,"26,215 miles",Petrol,Semiauto,White,SUV,,,,,,,
volvo,XC40,25290.0,2019,1.5L,"26,329 miles",Petrol,Manual,Grey,SUV,4X2,5.0,5.0,161 bhp,124 mph,9.3 seconds,142 g/km
volvo,XC40,23290.0,2020,1.5L,"29,354 miles",Petrol,Manual,Black,SUV,4X2,5.0,5.0,161 bhp,112 mph,,159 g/km
volvo,XC40,30000.0,2019,2L,"24,589 miles",Diesel,Semiauto,Red,SUV,4X4,5.0,5.0,188 bhp,130 mph,7.9 seconds,133 g/km
volvo,XC60,31270.0,2020,2L,"31,092 miles",Hybrid,Semiauto,Silver,SUV,4X2,5.0,5.0,247 bhp,130 mph,,175 g/km
volvo,XC60,14695.0,2017,1969cc,"75,000 miles",Diesel,Manual,White,SUV,4X2,5.0,5.0,188 bhp,130 mph,8.1 seconds,117 g/km
volvo,XC60,12975.0,2015,2400cc,"95,000 miles",Diesel,Manual,Grey,Estate,4X4,5.0,5.0,188 bhp,127 mph,9.6 seconds,137 g/km
volvo,V90,27495.0,2020,1969cc,"28,385 miles",Petrol,Automatic,Blue,Estate,4X2,5.0,5.0,188 bhp,130 mph,8.0 seconds,174 g/km
volvo,V40,5495.0,2014,1560cc,"123,000 miles",Diesel,Manual,Blue,Hatchback,4X2,5.0,5.0,113 bhp,118 mph,11.9 seconds,88 g/km
volvo,V90,22299.0,2018,1969cc,"32,242 miles",Diesel,Automatic,BLACK,Estate,4X2,5.0,5.0,188 bhp,137 mph,,127 g/km
volvo,V60,16740.0,2018,1969cc,"86,768 miles",Diesel,Manual,GREY,Estate,4X2,5.0,5.0,147 bhp,127 mph,9.9 seconds,117 g/km
volvo,V70,19500.0,2016,1969cc,"38,000 miles",Diesel,Automatic,BLUE,Estate,4X2,5.0,5.0,178 bhp,137 mph,8.6 seconds,122 g/km
volvo,XC90,40495.0,2021,1969cc,"51,582 miles",Diesel,Automatic,Black,SUV,4X4,5.0,7.0,231 bhp,112 mph,,183 g/km
volvo,V40,8495.0,2014,1984cc,"80,000 miles",Diesel,Manual,GREY,Hatchback,4X2,5.0,5.0,147 bhp,130 mph,9.6 seconds,114 g/km
volvo,V60,8495.0,2013,1984cc,"70,000 miles",Diesel,Manual,Silver,Estate,4X2,5.0,5.0,134 bhp,127 mph,10.4 seconds,119 g/km
volvo,XC40,29995.0,2021,1477cc,"25,600 miles",Other,Automatic,BLACK,Estate,4X2,5.0,5.0,257 bhp,112 mph,,50 g/km
volvo,XC60,7950.0,2012,2401cc,"111,000 miles",Diesel,Manual,Black,SUV,4X2,5.0,5.0,161 bhp,124 mph,10.3 seconds,149 g/km
volvo,XC90,26500.0,2016,1969cc,"65,000 miles",Diesel,Automatic,Blue,SUV,4X4,5.0,7.0,232 bhp,137 mph,7.8 seconds,149 g/km
volvo,XC40,23450.0,2020,1477cc,"27,000 miles",Petrol,Automatic,Black,Estate,4X2,5.0,5.0,161 bhp,124 mph,9.6 seconds,165 g/km
volvo,S40,4750.0,2011,1560cc,"117,000 miles",Diesel,Manual,Black,Saloon,4X2,4.0,5.0,113 bhp,121 mph,11.4 seconds,99 g/km
volvo,XC60,11490.0,2015,2400cc,"120,000 miles",Diesel,Automatic,Pearlescent,SUV,4X4,5.0,5.0,212 bhp,121 mph,10.2 seconds,169 g/km
volvo,V50,5495.0,2011,1984cc,"85,559 miles",Diesel,Manual,Red,Estate,4X2,5.0,5.0,147 bhp,130 mph,9.6 seconds,134 g/km
volvo,V40,9995.0,2016,1969cc,"74,561 miles",Diesel,Manual,White,Hatchback,4X2,5.0,5.0,118 bhp,118 mph,10.5 seconds,89 g/km
volvo,S90,16495.0,2018,1969cc,"76,000 miles",Diesel,Automatic,Grey,Saloon,4X2,4.0,5.0,188 bhp,140 mph,8.2 seconds,123 g/km
volvo,XC60,14995.0,2016,2400cc,"88,000 miles",Diesel,Automatic,White,SUV,4X4,5.0,5.0,188 bhp,124 mph,9.7 seconds,149 g/km
volvo,XC60,20995.0,2017,1969cc,"33,000 miles",Petrol,Automatic,Black,SUV,4X2,5.0,5.0,241 bhp,130 mph,7.2 seconds,157 g/km
volvo,XC40,26495.0,2018,2000cc,"52,867 miles",Petrol,Automatic,Osmium Grey,Hatchback,4X4,5.0,5.0,247 bhp,140 mph,,166 g/km
volvo,XC60,29649.0,2020,1969cc,"13,000 miles",Other,Automatic,BLACK,Estate,4X2,5.0,5.0,247 bhp,112 mph,,170 g/km
volvo,XC60,14950.0,2016,1969cc,"55,102 miles",Diesel,Automatic,GOLD,Estate,4X2,5.0,5.0,188 bhp,130 mph,8.1 seconds,124 g/km
volvo,XC90,50764.0,2022,2L,"7,160 miles",Hybrid,Semiauto,Grey,SUV,4X4,5.0,7.0,247 bhp,112 mph,,202 g/km
volvo,XC40,23980.0,2020,1.5L,"40,658 miles",Petrol,Manual,Grey,SUV,4X2,5.0,5.0,161 bhp,112 mph,,160 g/km
volvo,XC40,26780.0,2020,1.5L,"26,463 miles",Petrol,Semiauto,Black,SUV,,,,,,,
volvo,XC90,35460.0,2019,2L,"27,526 miles",Diesel,Semiauto,Grey,SUV,4X4,5.0,7.0,232 bhp,137 mph,7.8 seconds,158 g/km
volvo,XC40,18270.0,2019,2L,"64,681 miles",Diesel,Manual,Grey,SUV,,,,,,,
volvo,XC90,67870.0,2023,2L,"5,209 miles",Hybrid,Semiauto,White,SUV,4X4,5.0,7.0,306 bhp,112 mph,,32 g/km
volvo,XC90,31370.0,2018,2L,"38,571 miles",Diesel,Semiauto,Silver,SUV,4X4,5.0,7.0,232 bhp,137 mph,7.8 seconds,158 g/km
volvo,XC60,23370.0,2019,2L,"51,781 miles",Diesel,Semiauto,Blue,SUV,4X2,5.0,5.0,188 bhp,127 mph,8.4 seconds,129 g/km
volvo,XC40,16493.0,2019,1969cc,"111,000 miles",Diesel,Manual,White,Estate,4X2,5.0,5.0,147 bhp,124 mph,9.9 seconds,127 g/km
