Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
suzuki,Swift,10895.0,2020,1242cc,"27,576 miles",Petrol,Manual,Silver,Hatchback,4X2,5.0,5.0,88 bhp,112 mph,,113 g/km
suzuki,Swift,9779.0,2020,1200cc,"24,200 miles",Hybrid,Manual,Silver,Hatchback,4X2,5.0,5.0,88 bhp,112 mph,,113 g/km
suzuki,Baleno,8650.0,2018,1242cc,"19,550 miles",Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,88 bhp,112 mph,12.3 seconds,98 g/km
suzuki,Swift,2995.0,2009,1328cc,"70,000 miles",Petrol,Manual,Blue,Hatchback,4X2,3.0,4.0,91 bhp,108 mph,11.0 seconds,140 g/km
suzuki,Swace,22994.0,2023,1798cc,"2,175 miles",Other,Other,Super White,Estate,4X2,5.0,5.0,96 bhp,112 mph,,102 g/km
suzuki,Swift,9495.0,2019,1242cc,"24,250 miles",Petrol,Manual,White,Hatchback,4X2,5.0,5.0,88 bhp,112 mph,11.9 seconds,108 g/km
suzuki,Vitara,8995.0,2016,1586cc,"67,000 miles",Petrol,Manual,Black/White,Hatchback,4X2,5.0,5.0,118 bhp,112 mph,11.5 seconds,123 g/km
suzuki,Swift,2757.0,2008,1490cc,"63,000 miles",Petrol,Manual,Orange,Hatchback,4X2,5.0,5.0,100 bhp,115 mph,10.0 seconds,150 g/km
suzuki,Jimny,5495.0,2003,1298cc,"67,158 miles",Petrol,Manual,Black,Convertible,4X4,3.0,5.0,79 bhp,87 mph,16.8 seconds,179 g/km
suzuki,SX4,26464.0,2023,1373cc,5 miles,Petrol,Manual,Titan Dark Grey/Leather Seat,Hatchback,4X2,5.0,5.0,127 bhp,121 mph,,120 g/km
suzuki,SX4,26249.0,2023,1373cc,5 miles,Petrol,Manual,Sphere Blue/Leather Seat,Hatchback,4X2,5.0,5.0,127 bhp,121 mph,,120 g/km
suzuki,Ignis,9995.0,2017,1242cc,"42,000 miles",Petrol,Automatic,Blue/Black,Hatchback,4X2,5.0,4.0,88 bhp,105 mph,11.8 seconds,104 g/km
suzuki,Swift,5990.0,2015,1242cc,"67,000 miles",Petrol,Manual,White,Hatchback,4X2,5.0,5.0,92 bhp,103 mph,12.3 seconds,116 g/km
suzuki,Jimny,11950.0,2012,1328cc,"26,585 miles",Petrol,Manual,GREY,Other,4X4,3.0,4.0,84 bhp,87 mph,14.6 seconds,162 g/km
suzuki,Swift,7890.0,2016,1242cc,"39,000 miles",Petrol,Manual,BLACK,Hatchback,4X2,5.0,5.0,92 bhp,103 mph,12.3 seconds,116 g/km
suzuki,Swift,9790.0,2020,1242cc,"29,000 miles",Other,Manual,BLACK,Hatchback,4X2,5.0,5.0,88 bhp,112 mph,,113 g/km
suzuki,Vitara,11750.0,2018,1586cc,"47,000 miles",Petrol,Manual,TURQUOISE/BLACK,Hatchback,4X2,5.0,5.0,118 bhp,112 mph,11.5 seconds,123 g/km
suzuki,Swift,7995.0,2014,1242cc,"24,986 miles",Petrol,Manual,SILVER,Hatchback,4X4,5.0,5.0,92 bhp,103 mph,13.4 seconds,126 g/km
suzuki,Vitara,17890.0,2021,1373cc,"7,000 miles",Other,Automatic,GREY,Hatchback,4X2,5.0,5.0,127 bhp,118 mph,,129 g/km
suzuki,SX4,19490.0,2023,1373cc,"2,343 miles",Other,Manual,SILVER,Hatchback,4X2,5.0,5.0,127 bhp,121 mph,,120 g/km
suzuki,Vitara,9995.0,2016,1586cc,"31,662 miles",Petrol,Manual,WHITE,Hatchback,4X2,5.0,5.0,118 bhp,112 mph,11.5 seconds,123 g/km
suzuki,Vitara,12399.0,2019,988cc,"29,830 miles",Petrol,,Black,SUV,4X2,5.0,5.0,110 bhp,111 mph,11.5 seconds,121 g/km
suzuki,Vitara,17199.0,2019,1373cc,"31,196 miles",Petrol,,White,SUV,4X4,5.0,5.0,138 bhp,124 mph,10.2 seconds,143 g/km
suzuki,Swift,9949.0,2017,1242cc,"20,534 miles",Petrol,,Red,Hatchback,4X2,5.0,5.0,92 bhp,103 mph,12.3 seconds,116 g/km
suzuki,Ignis,13990.0,1197cc,"5,788 miles",Petrol Hybrid,Manual,Red,Hatchback,55.4 mpg,4X2,5.0,4.0,82 bhp,103 mph,,114 g/km
suzuki,SX4,9600.0,2017,1000cc,"43,589 miles",Petrol,Manual,Unknown,Hatchback,4X2,5.0,5.0,110 bhp,112 mph,11.0 seconds,113 g/km
suzuki,Ignis,17239.0,2023,1197cc,"1,250 miles",Petrol,Automatic,BLUE,Hatchback,4X2,5.0,4.0,82 bhp,96 mph,,122 g/km
suzuki,Vitara,31234.0,2023,1500cc,100 miles,Other,Automatic,Blue,SUV,4X4,5.0,5.0,101 bhp,112 mph,,
suzuki,Grand Vitara,3750.0,2007,1995cc,"89,000 miles",Petrol,Manual,Blue,Estate,4X4,5.0,5.0,138 bhp,109 mph,12.5 seconds,220 g/km
suzuki,Swift,12995.0,2018,1200cc,"23,787 miles",Petrol,Manual,White,Hatchback,4X4,5.0,5.0,88 bhp,106 mph,12.6 seconds,101 g/km
suzuki,Vitara,18474.0,2022,1400cc,"11,146 miles",Petrol,Manual,Superior White,Estate,4X4,5.0,5.0,127 bhp,118 mph,,132 g/km
suzuki,SX4,22999.0,2023,1400cc,"13,357 miles",Petrol,Manual,Silky Silver,Hatchback,4X4,5.0,5.0,127 bhp,121 mph,,133 g/km
suzuki,Ignis,15999.0,2023,1200cc,288 miles,Petrol,Manual,Tough Khaki,Hatchback,4X2,5.0,4.0,82 bhp,103 mph,,
suzuki,Vitara,18474.0,2022,1400cc,"4,338 miles",Petrol,Manual,Galactic Grey Metallic,Estate,4X4,5.0,5.0,127 bhp,118 mph,,132 g/km
